DateTime,Time,Currency,Importance,Event,Actual,Forecast,Previous
2017/06/27 09:00:00,09:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Apr),5.7%,5.9%,5.9%
2017/06/27 09:00:00,09:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Apr),0.9%,0.9%,1.0%
2017/06/27 09:30:00,09:30,BRL,Low,Current Account (USD) (May),2.90B,1.80B,1.20B
2017/06/27 09:30:00,09:30,BRL,Low,Foreign direct investment (USD) (May),2.93B,3.00B,5.60B
2017/06/27 10:00:00,10:00,USD,High,CB Consumer Confidence (Jun),118.9,116.0,117.6
2017/06/27 10:00:00,10:00,USD,Low,Richmond Manufacturing Index (Jun),7,4,1
2017/06/27 10:00:00,10:00,USD,Low,Richmond Manufacturing Shipments (Jun),11,,-2
2017/06/27 10:00:00,10:00,USD,Low,Richmond Services Index (Jun),19,,34
2017/06/27 10:30:00,10:30,USD,Low,Dallas Fed Services Revenues (Jun),14.8,,15.9
2017/06/27 10:30:00,10:30,USD,Low,Texas Services Sector Outlook (Jun),10.1,,7.7
2017/06/27 11:15:00,11:15,USD,Medium,FOMC Member Harker Speaks,,,
2017/06/27 11:30:00,11:30,USD,Low,4-Week Bill Auction,0.890%,,0.850%
2017/06/27 13:00:00,13:00,USD,Medium,5-Year Note Auction,1.828%,,1.831%
2017/06/27 13:00:00,13:00,USD,High,Fed Chair Yellen Speaks,,,
2017/06/27 16:35:00,16:35,USD,Medium,API Weekly Crude Oil Stock,0.851M,-2.600M,-2.720M
2017/06/27 17:30:00,17:30,USD,Medium,FOMC Member Kashkari Speaks,,,
2017/06/28 02:00:00,02:00,GBP,Medium,Nationwide HPI (YoY) (Jun),3.1%,1.9%,2.1%
2017/06/28 02:00:00,02:00,GBP,Medium,Nationwide HPI (MoM) (Jun),1.1%,0.1%,-0.2%
2017/06/28 02:00:00,02:00,CHF,Low,Consumption Indicator (May),1.39,,1.34
2017/06/28 02:00:00,02:00,EUR,Low,German Import Price Index (MoM) (May),-1.0%,-0.6%,-0.1%
2017/06/28 02:00:00,02:00,EUR,Low,German Import Price Index (YoY) (May),4.1%,4.6%,6.1%
2017/06/28 02:45:00,02:45,EUR,Low,French Consumer Confidence (Jun),108,103,103
2017/06/28 03:00:00,03:00,EUR,Low,Spanish Retail Sales (YoY) (May),2.4%,1.9%,1.9%
2017/06/28 03:30:00,03:30,USD,Medium,FOMC Member Williams Speaks,,,
2017/06/28 04:00:00,04:00,CHF,Low,ZEW Expectations (Jun),20.7,,30.8
2017/06/28 04:00:00,04:00,EUR,Low,M3 Money Supply (YoY) (May),5.0%,5.0%,4.9%
2017/06/28 04:00:00,04:00,EUR,Low,Private Sector Loans (YoY),2.6%,2.5%,2.4%
2017/06/28 05:00:00,05:00,EUR,Low,Italian CPI (YoY) (Jun),1.2%,1.3%,1.4%
2017/06/28 05:00:00,05:00,EUR,Low,Italian CPI (MoM) (Jun),-0.1%,0.1%,-0.2%
2017/06/28 05:00:00,05:00,EUR,Low,Italian HICP (YoY) (Jun),1.2%,1.4%,1.6%
2017/06/28 05:00:00,05:00,EUR,Low,Italian HICP (MoM) (Jun),-0.2%,0.0%,-0.1%
2017/06/28 05:20:00,05:20,EUR,Low,Italian 6-Month BOT Auction,-0.372%,,-0.358%
2017/06/28 06:00:00,06:00,EUR,Low,Italian PPI (YoY),2.8%,,3.7%
2017/06/28 06:00:00,06:00,EUR,Low,Italian PPI (MoM),-0.3%,,0.1%
2017/06/28 07:00:00,07:00,USD,Low,MBA 30-Year Mortgage Rate,4.13%,,4.13%
2017/06/28 07:00:00,07:00,USD,Low,MBA Mortgage Applications (WoW),-6.2%,,0.6%
2017/06/28 07:00:00,07:00,USD,Low,MBA Purchase Index,241.7,,252.1
2017/06/28 07:00:00,07:00,USD,Low,Mortgage Market Index,417.4,,445.2
2017/06/28 07:00:00,07:00,USD,Low,Mortgage Refinance Index,"1,396.2",,"1,526.8"
2017/06/28 08:30:00,08:30,USD,Medium,Goods Trade Balance (May),-65.90B,-66.20B,-67.14B
2017/06/28 08:30:00,08:30,USD,Low,Wholesale Inventories (MoM),0.3%,0.2%,-0.5%
2017/06/28 09:30:00,09:30,GBP,High,BoE Gov Carney Speaks,,,
2017/06/28 09:30:00,09:30,CAD,Medium,BoC Gov Poloz Speaks,,,
2017/06/28 09:30:00,09:30,BRL,Low,Bank lending (MoM) (May),-0.2%,,-0.2%
2017/06/28 09:30:00,09:30,JPY,Medium,BoJ Governor Kuroda Speaks,,,
2017/06/28 09:30:00,09:30,EUR,Medium,ECB President Draghi Speaks,,,
2017/06/28 10:00:00,10:00,USD,Medium,Pending Home Sales (MoM) (May),-0.8%,0.8%,-1.7%
2017/06/28 10:00:00,10:00,USD,Low,Pending Home Sales Index (May),108.5,,109.4
2017/06/28 10:30:00,10:30,USD,High,Crude Oil Inventories,0.118M,-2.585M,-2.451M
2017/06/28 10:30:00,10:30,USD,Low,Crude Oil Imports,0.129M,,0.056M
2017/06/28 10:30:00,10:30,USD,Medium,Cushing Crude Oil Inventories,-0.297M,,-1.080M
2017/06/28 10:30:00,10:30,USD,Low,Distillate Fuel Production,-0.007M,,0.097M
2017/06/28 10:30:00,10:30,USD,Low,EIA Weekly Distillates Stocks,-0.223M,0.453M,1.079M
2017/06/28 10:30:00,10:30,USD,Low,Gasoline Production,0.171M,,0.320M
2017/06/28 10:30:00,10:30,USD,Low,Heating Oil Stockpiles,0.078M,,-0.207M
2017/06/28 10:30:00,10:30,USD,Low,Gasoline Inventories,-0.894M,-0.583M,-0.578M
2017/06/28 11:30:00,11:30,BRL,Low,Foreign Exchange Flows,-5.28B,,-3.40B
2017/06/28 13:00:00,13:00,USD,Medium,7-Year Note Auction,2.056%,,2.060%
2017/06/28 16:30:00,16:30,USD,Medium,Fed Bank Stress Test Results,,,
2017/06/28 16:30:00,16:30,USD,Medium,Fed's Balance Sheet,"4,463.35B",,"4,474.26B"
2017/06/28 17:00:00,17:00,KRW,Low,Manufacturing BSI Index (Jul),81,,82
2017/06/28 19:50:00,19:50,JPY,Low,Foreign Bonds Buying,321.8B,,"1,100.2B"
2017/06/28 19:50:00,19:50,JPY,Low,Foreign Investments in Japanese Stocks,-26.3B,,-317.6B
2017/06/28 19:50:00,19:50,JPY,Low,Retail Sales (YoY) (May),2.0%,2.6%,3.2%
2017/06/28 21:00:00,21:00,AUD,Medium,HIA New Home Sales (MoM) (May),1.1%,,0.8%
2017/06/28 21:00:00,21:00,NZD,Low,ANZ Business Confidence (Jun),24.8,,14.9
2017/06/28 21:00:00,21:00,NZD,Low,NBNZ Own Activity (Jun),42.8%,,38.3%
2016/09/29 02:00:00,02:00,ZAR,Low,M3 Money Supply (YoY) (Aug),5.48%,5.00%,4.41%
2016/09/29 02:00:00,02:00,ZAR,Low,Private Sector Credit (Aug),6.15%,6.60%,6.78%
2016/09/29 02:35:00,02:35,JPY,Medium,BoJ Governor Kuroda Speaks,,,
2016/09/29 03:00:00,03:00,EUR,Medium,Spanish CPI (YoY),0.3%,0.1%,-0.1%
2016/09/29 03:00:00,03:00,EUR,Low,Spanish CPI (MoM) (Sep),0.1%,0.2%,0.1%
2016/09/29 03:00:00,03:00,EUR,Low,Spanish HICP (MoM) (Sep),0.8%,0.9%,0.0%
2016/09/29 03:00:00,03:00,EUR,Medium,Spanish HICP (YoY) (Sep),0.1%,0.2%,-0.3%
2016/09/29 03:00:00,03:00,EUR,Low,Spanish Retail Sales (YoY) (Aug),3.4%,,5.1%
2016/09/29 03:55:00,03:55,EUR,Medium,German Unemployment Change (Sep),1K,-5K,-6K
2016/09/29 03:55:00,03:55,EUR,Medium,German Unemployment Rate (Sep),6.1%,6.1%,6.1%
2016/09/29 03:55:00,03:55,EUR,Low,German Unemployment (Sep),2.700M,,2.700M
2016/09/29 03:55:00,03:55,EUR,Low,German Unemployment n.s.a. (Sep),2.600M,,2.684M
2016/09/29 04:30:00,04:30,GBP,Low,BoE Consumer Credit (Aug),1.574B,1.400B,1.191B
2016/09/29 04:30:00,04:30,GBP,Low,M4 Money Supply (MoM) (Aug),0.9%,0.8%,1.2%
2016/09/29 04:30:00,04:30,GBP,Low,Mortgage Approvals (Aug),60.06K,60.15K,60.92K
2016/09/29 04:30:00,04:30,GBP,Low,Mortgage Lending (Aug),2.90B,2.50B,2.60B
2016/09/29 04:30:00,04:30,GBP,Low,Net Lending to Individuals,4.5B,4.0B,3.8B
2016/09/29 05:00:00,05:00,USD,Medium,FOMC Member Harker Speaks,,,
2016/09/29 05:00:00,05:00,EUR,Low,Business and Consumer Survey (Sep),104.9,103.5,103.5
2016/09/29 05:00:00,05:00,EUR,Low,Business Climate (Sep),0.4,0.1,0.0
2016/09/29 05:00:00,05:00,EUR,Low,Consumer Confidence (Sep),-8.0,-8.0,-8.5
2016/09/29 05:00:00,05:00,EUR,Low,Consumer Inflation Expectation (Sep),4.7,,3.3
2016/09/29 05:00:00,05:00,EUR,Low,Selling Price Expectations (Sep),0.0,,-0.8
2016/09/29 05:00:00,05:00,EUR,Low,Services Sentiment (Sep),10.0,10.0,10.0
2016/09/29 05:00:00,05:00,EUR,Low,Industrial Sentiment (Sep),-2.0,-4.0,-4.0
2016/09/29 05:25:00,05:25,EUR,Medium,Italian 10-Year BTP Auction,1.21%,,1.14%
2016/09/29 05:25:00,05:25,EUR,Low,Italian 5-Year BTP Auction,0.28%,,0.19%
2016/09/29 05:30:00,05:30,ZAR,Low,PPI (MoM) (Aug),-0.1%,-0.1%,0.8%
2016/09/29 05:30:00,05:30,ZAR,Low,PPI (YoY) (Aug),7.2%,7.3%,7.4%
2016/09/29 07:00:00,07:00,BRL,Low,IGP-M Inflation Index (MoM) (Sep),0.20%,0.23%,0.15%
2016/09/29 08:00:00,08:00,EUR,Medium,German CPI (YoY) (Sep),0.7%,0.6%,0.4%
2016/09/29 08:00:00,08:00,EUR,High,German CPI (MoM) (Sep),0.1%,0.0%,0.0%
2016/09/29 08:00:00,08:00,EUR,Low,German HICP (MoM) (Sep),0.0%,0.0%,-0.1%
2016/09/29 08:00:00,08:00,EUR,Low,German HICP (YoY) (Sep),0.5%,0.5%,0.3%
2016/09/29 08:30:00,08:30,USD,Medium,Continuing Jobless Claims,"2,062K","2,130K","2,108K"
2016/09/29 08:30:00,08:30,USD,Medium,Core PCE Prices (Q2),1.80%,1.80%,1.80%
2016/09/29 08:30:00,08:30,USD,Low,Corporate Profits (QoQ) (Q2),-1.9%,,-2.4%
2016/09/29 08:30:00,08:30,USD,High,GDP (QoQ) (Q2),1.4%,1.3%,1.1%
2016/09/29 08:30:00,08:30,USD,Medium,GDP Price Index (QoQ) (Q2),2.3%,2.3%,2.3%
2016/09/29 08:30:00,08:30,USD,Low,GDP Sales (Q2),2.6%,2.5%,2.4%
2016/09/29 08:30:00,08:30,USD,Medium,Goods Trade Balance (Aug),-58.40B,-62.60B,-58.78B
2016/09/29 08:30:00,08:30,USD,High,Initial Jobless Claims,254K,260K,251K
2016/09/29 08:30:00,08:30,USD,Low,Jobless Claims 4-Week Avg.,256.00K,,258.25K
2016/09/29 08:30:00,08:30,USD,Low,PCE Prices (Q2),2.0%,2.0%,2.0%
2016/09/29 08:30:00,08:30,USD,Low,Real Consumer Spending (Q2),4.3%,4.4%,4.4%
2016/09/29 08:50:00,08:50,USD,Medium,FOMC Member Lockhart Speaks,,,
2016/09/29 09:00:00,09:00,RUB,Low,Central Bank reserves (USD),398.0B,,396.6B
2016/09/29 09:45:00,09:45,USD,Low,Bloomberg Consumer Confidence,41.6,,41.3
2016/09/29 10:00:00,10:00,USD,High,FOMC Member Powell Speaks,,,
2016/09/29 10:00:00,10:00,USD,Medium,Pending Home Sales (MoM) (Aug),-2.4%,0.3%,1.2%
2016/09/29 10:00:00,10:00,USD,Low,Pending Home Sales Index (Aug),108.5,,111.2
2016/09/29 10:30:00,10:30,USD,Low,Natural Gas Storage,49B,55B,52B
2016/09/29 11:10:00,11:10,BRL,Low,Federal Tax Revenue (Aug),91.81B,,107.00B
2016/09/29 14:00:00,14:00,USD,Medium,FOMC Member Kashkari Speaks,,,
2016/09/29 16:00:00,16:00,USD,High,Fed Chair Yellen Speaks,,,
2016/09/29 16:15:00,16:15,USD,Medium,FOMC Member George Speaks,,,
2016/09/29 17:00:00,17:00,KRW,Low,Manufacturing BSI Index (Oct),76,,77
2016/09/29 17:30:00,17:30,BRL,Low,Long Term Interest Rate TJLP (Q4),7.50%,7.50%,7.50%
2016/09/29 17:45:00,17:45,NZD,Low,Building Consents (MoM) (Aug),-1.0%,-4.0%,-8.1%
2016/09/29 19:00:00,19:00,KRW,Low,Industrial Production (YoY) (Aug),2.3%,2.0%,1.6%
2016/09/29 19:00:00,19:00,KRW,Low,Industrial Production (MoM) (Aug),-2.4%,-0.5%,1.4%
2016/09/29 19:00:00,19:00,KRW,Low,Retail Sales (MoM),2.0%,,-2.6%
2016/09/29 19:00:00,19:00,KRW,Low,Service Sector Output (MoM) (Aug),0.7%,,-0.7%
2016/09/29 19:01:00,19:01,GBP,Low,GfK Consumer Confidence (Sep),-1,-5,-7
2016/09/29 19:30:00,19:30,JPY,Medium,Household Spending (MoM) (Aug),-3.7%,-1.0%,2.5%
2016/09/29 19:30:00,19:30,JPY,Medium,Household Spending (YoY) (Aug),-4.6%,-2.5%,-0.5%
2016/09/29 19:30:00,19:30,JPY,Low,Jobs/applications ratio (Aug),1.37,1.37,1.37
2016/09/29 19:30:00,19:30,JPY,Medium,National Core CPI (YoY) (Aug),-0.5%,-0.4%,-0.5%
2016/09/29 19:30:00,19:30,JPY,Low,National CPI (YoY) (Aug),-0.5%,-0.5%,-0.4%
2016/09/29 19:30:00,19:30,JPY,Medium,Tokyo Core CPI (YoY) (Sep),-0.5%,-0.4%,-0.4%
2016/09/29 19:30:00,19:30,JPY,Low,Tokyo CPI (YoY) (Sep),-0.5%,,-0.5%
2016/09/29 19:30:00,19:30,JPY,Low,Unemployment Rate (Aug),3.1%,3.0%,3.0%
2016/09/29 19:50:00,19:50,JPY,Medium,Industrial Production (MoM) (Aug),1.5%,0.5%,-0.4%
2016/09/29 19:50:00,19:50,JPY,Low,Industrial Production forecast 1m ahead (MoM) (Aug),2.2%,,4.1%
2016/09/29 19:50:00,19:50,JPY,Low,Industrial Production forecast 2m ahead (MoM) (Aug),1.2%,,-0.7%
2016/09/29 20:00:00,20:00,JPY,Medium,BoJ Governor Kuroda Speaks,,,
2016/09/29 20:00:00,20:00,NZD,Low,ANZ Business Confidence (Sep),27.9,25.0,15.5
2016/09/29 20:00:00,20:00,NZD,Low,NBNZ Own Activity (Sep),42.4%,,33.7%
2016/09/29 20:30:00,20:30,KRW,Low,S&P Global South Korea Manufacturing PMI (Sep),47.6,,48.6
2016/09/29 21:00:00,21:00,AUD,Medium,HIA New Home Sales (MoM) (Sep),6.1%,,-9.7%
2016/09/29 21:30:00,21:30,AUD,Low,Housing Credit (Aug),0.5%,,0.5%
2016/09/29 21:30:00,21:30,AUD,Low,Private Sector Credit (MoM) (Aug),0.4%,0.5%,0.4%
2016/09/29 22:00:00,22:00,SGD,Low,Bank Lending (Aug),603.9B,,597.2B
2016/09/30 01:00:00,01:00,JPY,Medium,BoJ Core CPI (YoY),0.4%,0.6%,0.5%
2016/09/30 01:00:00,01:00,JPY,Low,Construction Orders (YoY) (Aug),13.8%,,-10.9%
2016/09/30 01:00:00,01:00,JPY,Low,Housing Starts (YoY) (Aug),2.5%,7.1%,8.9%
2016/09/30 02:00:00,02:00,GBP,Medium,Nationwide HPI (YoY) (Sep),5.3%,5.3%,5.6%
2016/09/30 02:00:00,02:00,GBP,Medium,Nationwide HPI (MoM) (Sep),0.3%,0.3%,0.6%
2016/09/30 02:00:00,02:00,EUR,Medium,German Retail Sales (MoM) (Aug),-0.4%,-0.3%,0.5%
2016/09/30 02:00:00,02:00,EUR,Low,German Retail Sales (YoY) (Aug),3.7%,1.3%,-1.5%
2016/09/30 02:45:00,02:45,EUR,Medium,French Consumer Spending (MoM) (Aug),0.7%,0.5%,-0.3%
2016/09/30 02:45:00,02:45,EUR,Medium,French CPI (MoM) (Sep),-0.2%,-0.3%,0.3%
2016/09/30 02:45:00,02:45,EUR,Medium,French HICP (MoM) (Sep),-0.2%,,0.3%
2016/09/30 02:45:00,02:45,EUR,Low,French HICP (YoY) (Sep),0.5%,,0.4%
2016/09/30 02:45:00,02:45,EUR,Low,French PPI (MoM) (Aug),0.0%,,0.0%
2016/09/30 03:00:00,03:00,CHF,Medium,KOF Leading Indicators (Sep),101.3,100.8,99.7
2016/09/30 03:00:00,03:00,EUR,Low,Spanish Current account (Jul),3.00B,,2.00B
2016/09/30 04:00:00,04:00,EUR,Low,Italian Monthly Unemployment Rate (Aug),11.4%,11.4%,11.4%
2016/09/30 04:30:00,04:30,GBP,Medium,Business Investment (QoQ) (Q2),1.0%,0.5%,-1.1%
2016/09/30 04:30:00,04:30,GBP,Low,Business Investment (YoY) (Q2),-0.8%,-0.8%,-1.9%
2016/09/30 04:30:00,04:30,GBP,Medium,Current Account (Q2),-28.7B,-30.5B,-27.0B
2016/09/30 04:30:00,04:30,GBP,High,GDP (YoY) (Q2),2.1%,2.2%,1.9%
2016/09/30 04:30:00,04:30,GBP,High,GDP (QoQ) (Q2),0.7%,0.6%,0.6%
2016/09/30 04:30:00,04:30,GBP,Low,Index of Services,0.6%,0.3%,0.6%
2016/09/30 04:30:00,04:30,HKD,Low,M3 Money Supply (Aug),6.3%,,4.7%
2016/09/30 04:30:00,04:30,HKD,Low,Retail Sales (YoY) (Aug),-10.5%,,-7.7%
2016/09/30 05:00:00,05:00,EUR,Low,Italian CPI (MoM) (Sep),-0.2%,-0.3%,0.2%
2016/09/30 05:00:00,05:00,EUR,Low,Italian CPI (YoY) (Sep),0.1%,0.1%,-0.1%
2016/09/30 05:00:00,05:00,EUR,Low,Italian HICP (MoM) (Sep),1.9%,2.0%,-0.1%
2016/09/30 05:00:00,05:00,EUR,Low,Italian HICP (YoY) (Sep),0.1%,0.1%,-0.1%
2016/09/30 05:00:00,05:00,EUR,Medium,Core CPI (YoY),0.8%,0.9%,0.8%
2016/09/30 05:00:00,05:00,EUR,High,CPI (YoY) (Sep),0.4%,0.4%,0.2%
2016/09/30 05:00:00,05:00,EUR,Medium,Unemployment Rate (Aug),10.1%,10.0%,10.1%
2016/09/30 06:00:00,06:00,EUR,Low,Italian PPI (YoY) (Aug),-1.1%,,-3.0%
2016/09/30 06:00:00,06:00,EUR,Low,Italian PPI (MoM) (Aug),-0.2%,,0.5%
2016/09/30 06:30:00,06:30,INR,Low,Federal Fiscal Deficit (Aug),"4,078.20B",,"3,934.87B"
2016/09/30 07:30:00,07:30,INR,Low,Bank Loan Growth (2wk),9.3%,,9.8%
2016/09/30 07:30:00,07:30,INR,Low,Deposit Growth (2wk),9.9%,,9.8%
2016/09/30 07:30:00,07:30,INR,Low,Foreign Debt (USD) (Q2),479.7B,,485.6B
2016/09/30 07:30:00,07:30,INR,Low,"FX Reserves, USD",370.77B,,369.60B
2016/09/30 07:30:00,07:30,INR,Low,Infrastructure Output (YoY) (Aug),3.2%,,3.2%
2016/09/30 08:00:00,08:00,BRL,Medium,Unemployment Rate,11.8%,11.8%,11.6%
2016/09/30 08:00:00,08:00,ZAR,Low,Trade Balance (Aug),-8.56B,3.00B,5.04B
2016/09/30 08:30:00,08:30,USD,High,Core PCE Price Index (MoM) (Aug),0.2%,0.2%,0.1%
2016/09/30 08:30:00,08:30,USD,High,Core PCE Price Index (YoY) (Aug),1.7%,1.7%,1.6%
2016/09/30 08:30:00,08:30,USD,Low,Personal Income (MoM) (Aug),0.2%,0.2%,0.4%
2016/09/30 08:30:00,08:30,USD,Medium,Personal Spending (MoM) (Aug),0.0%,0.1%,0.4%
2016/09/30 08:30:00,08:30,USD,Low,Real Personal Consumption (MoM) (Aug),-0.1%,0.1%,0.3%
2016/09/30 08:30:00,08:30,CAD,Medium,GDP (MoM) (Jul),0.5%,0.3%,0.6%
2016/09/30 08:30:00,08:30,CAD,Low,IPPI (MoM) (Aug),-0.5%,0.1%,0.2%
2016/09/30 08:30:00,08:30,CAD,Low,IPPI (YoY) (Aug),-1.3%,,-1.3%
2016/09/30 08:30:00,08:30,CAD,Low,RMPI (YoY) (Aug),0.6%,,-5.6%
2016/09/30 08:30:00,08:30,CAD,Medium,RMPI (MoM) (Aug),-0.7%,-1.0%,-2.7%
2016/09/30 09:30:00,09:30,BRL,Low,Net Debt-to-GDP ratio (Aug),43.3%,43.2%,42.4%
2016/09/30 09:30:00,09:30,BRL,Low,Budget Balance (Aug),-62.940B,-55.000B,-53.403B
2016/09/30 09:30:00,09:30,BRL,Low,Budget Surplus (Aug),-22.270B,-18.500B,-12.816B
2016/09/30 09:45:00,09:45,USD,High,Chicago PMI (Sep),54.2,52.0,51.5
2016/09/30 10:00:00,10:00,USD,Medium,Michigan 1-Year Inflation Expectations (Sep),2.4%,,2.3%
2016/09/30 10:00:00,10:00,USD,Medium,Michigan 5-Year Inflation Expectations (Sep),2.60%,,2.50%
2016/09/30 10:00:00,10:00,USD,Medium,Michigan Consumer Expectations (Sep),82.7,81.0,81.1
2016/09/30 10:00:00,10:00,USD,Medium,Michigan Consumer Sentiment (Sep),91.2,90.0,89.8
2016/09/30 10:00:00,10:00,USD,Low,Michigan Current Conditions (Sep),104.2,104.0,103.5
2016/09/30 11:00:00,11:00,CAD,Low,Budget Balance (YoY) (Jul),-2.76B,,-1.00B
2016/09/30 11:00:00,11:00,CAD,Low,Budget Balance (Jul),-1.76B,,-1.11B
2016/09/30 13:00:00,13:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,425,,418
2016/09/30 13:00:00,13:00,USD,Low,Dallas Fed PCE (Aug),1.60%,,1.40%
2016/09/30 13:00:00,13:00,USD,Medium,FOMC Member Kaplan Speaks,,,
2016/09/30 15:30:00,15:30,GBP,Medium,CFTC GBP speculative net positions,-87.7K,,-58.7K
2016/09/30 15:30:00,15:30,USD,Low,CFTC Copper speculative net positions,-2.1K,,-13.2K
2016/09/30 15:30:00,15:30,USD,Medium,CFTC Crude Oil speculative net positions,291.6K,,278.9K
2016/09/30 15:30:00,15:30,USD,Medium,CFTC Gold speculative net positions,291.9K,,256.2K
2016/09/30 15:30:00,15:30,USD,Medium,CFTC S&P 500 speculative net positions,60.1K,,95.5K
2016/09/30 15:30:00,15:30,USD,Low,CFTC Silver speculative net positions,84.9K,,82.6K
2016/09/30 15:30:00,15:30,CAD,Low,CFTC CAD speculative net positions,-11.6K,,16.3K
2016/09/30 15:30:00,15:30,CHF,Low,CFTC CHF speculative net positions,-6.0K,,8.4K
2016/09/30 15:30:00,15:30,AUD,Medium,CFTC AUD speculative net positions,15.0K,,6.8K
2016/09/30 15:30:00,15:30,JPY,Medium,CFTC JPY speculative net positions,68.9K,,58.8K
2016/09/30 15:30:00,15:30,NZD,Low,CFTC NZD speculative net positions,-6.8K,,-7.9K
2016/09/30 15:30:00,15:30,RUB,Medium,CFTC RUB speculative positions,12.0K,,7.7K
2016/09/30 15:30:00,15:30,EUR,Medium,CFTC EUR speculative net positions,-76.0K,,-85.0K
2016/09/30 20:00:00,20:00,KRW,Low,Exports (YoY) (Sep),-5.9%,-4.1%,2.6%
2016/09/30 20:00:00,20:00,KRW,Low,Imports (YoY) (Sep),-2.3%,-2.3%,0.7%
2016/09/30 20:00:00,20:00,KRW,Low,Trade Balance (Sep),7.10B,,5.10B
2016/09/30 21:00:00,21:00,CNY,High,Manufacturing PMI (Sep),50.4,50.4,50.4
2016/09/30 21:00:00,21:00,CNY,Medium,Non-Manufacturing PMI (Sep),53.7,,53.5
2016/10/02 18:30:00,18:30,AUD,Low,AIG Manufacturing Index (Sep),49.8,,46.9
2016/10/02 19:50:00,19:50,JPY,Medium,Tankan All Big Industry CAPEX (Q3),6.3%,6.8%,6.2%
2016/10/02 19:50:00,19:50,JPY,Low,Tankan All Small Industry CAPEX (Q3),-9.0%,-8.4%,-14.9%
2016/10/02 19:50:00,19:50,JPY,Medium,Tankan Big Manufacturing Outlook Index (Q3),6,8,6
2016/10/02 19:50:00,19:50,JPY,Medium,Tankan Large Manufacturers Index (Q3),6,7,6
2016/10/02 19:50:00,19:50,JPY,Low,Tankan Large Non-Manufacturers Diffusion Index (Q3),16,18,17
2016/10/02 19:50:00,19:50,JPY,Medium,Tankan Large Non-Manufacturers Index (Q3),18,18,19
2016/10/02 19:50:00,19:50,JPY,Low,Tankan Small Manufacturers Diffusion Index (Q3),-5,-6,-7
2016/10/02 19:50:00,19:50,JPY,Low,Tankan Small Manufacturing Index (Q3),-3,-5,-5
2016/10/02 19:50:00,19:50,JPY,Low,Tankan Small Non-Manufacturers Diffusion Index (Q3),-2,-3,-4
2016/10/02 19:50:00,19:50,JPY,Low,Tankan Small Non-Manufacturing Index (Q3),1,-1,0
2016/10/02 20:00:00,20:00,AUD,Low,MI Inflation Gauge (MoM),0.4%,,0.2%
2016/10/02 20:30:00,20:30,SGD,Low,URA Property Index (QoQ) (Q3),-1.50%,,-0.40%
2016/10/03 03:15:00,03:15,CHF,Low,Retail Sales (YoY) (Aug),-3.0%,-1.6%,-2.7%
2016/10/03 03:30:00,03:30,CHF,Medium,procure.ch Manufacturing PMI (Sep),53.2,51.5,51.7
2016/10/03 04:00:00,04:00,EUR,Low,Italian Public Deficit (Q2),0.2%,,4.6%
2016/10/03 04:30:00,04:30,GBP,Low,BoE FPC Meeting Minutes,,,
2016/10/03 05:00:00,05:00,ZAR,Low,Manufacturing PMI,49.5,,46.3
2016/10/03 06:40:00,06:40,ZAR,Low,Total Vehicle Sales (YoY) (Sep),-14.30%,,-9.50%
2016/10/03 06:40:00,06:40,ZAR,Low,Total Vehicle Sales (Sep),47.40K,,48.15K
2016/10/03 09:00:00,09:00,EUR,Low,French 12-Month BTF Auction,-0.633%,,-0.589%
2016/10/03 09:00:00,09:00,EUR,Low,French 3-Month BTF Auction,-0.685%,,-0.659%
2016/10/03 09:00:00,09:00,EUR,Low,French 6-Month BTF Auction,-0.670%,,-0.623%
2016/10/03 09:00:00,09:00,SGD,Low,S&P Global Manufacturing PMI (Sep),50.1,49.9,49.8
2016/10/03 09:00:00,09:00,RUB,Medium,GDP Quarterly (YoY),0.0%,-0.6%,-0.8%
2016/10/03 10:00:00,10:00,USD,Medium,Construction Spending (MoM) (Aug),-0.7%,0.2%,-0.3%
2016/10/03 10:00:00,10:00,USD,Medium,ISM Manufacturing Employment (Sep),49.7,49.0,48.3
2016/10/03 10:00:00,10:00,USD,Low,ISM Manufacturing New Orders Index (Sep),55.1,,49.1
2016/10/03 10:00:00,10:00,USD,High,ISM Manufacturing PMI (Sep),51.5,50.3,49.4
2016/10/03 10:00:00,10:00,USD,High,ISM Manufacturing Prices (Sep),53.0,53.0,53.0
2016/10/03 11:30:00,11:30,USD,Low,3-Month Bill Auction,0.310%,,0.250%
2016/10/03 11:30:00,11:30,USD,Low,6-Month Bill Auction,0.490%,,0.420%
2016/10/03 13:30:00,13:30,USD,Low,All Truck Sales (Sep),10.51M,,10.21M
2016/10/03 14:00:00,14:00,BRL,Low,Trade Balance (Sep),3.80B,3.90B,4.14B
2016/10/03 15:15:00,15:15,USD,Low,All Car Sales,7.24M,,6.78M
2016/10/03 15:15:00,15:15,USD,Low,Domestic Car Sales,5.30M,,4.91M
2016/10/03 15:15:00,15:15,USD,Low,Domestic Truck Sales (Sep),8.85M,8.40M,8.52M
2016/10/03 15:15:00,15:15,USD,Low,Total Vehicle Sales,17.76M,17.40M,16.98M
2016/10/03 17:00:00,17:00,NZD,Medium,NZIER Business Confidence (Q3),26%,,19%
